146.68104729684842,35.00687917073568,151.80108725619155,30.946136474609375,141.54995250053148,29.437909444173176,157.4112976489424,36.01741027832031,132.9082255460778,35.283671061197914,167.98209884539753,65.91031901041667,115.78412737165179,67.54928588867188,176.67672293526786,108.5579325358073,107.25374805683992,106.8278096516927,181.60597613068666,145.80879720052084,101.13416399274554,142.89627075195312,158.0940194681388,147.07022094726562,123.38639862683355,143.59834798177084,153.6771501813616,200.44844563802084,121.26805311968538,197.4878946940104,148.27124147999044,234.66666666666666,124.61804240739265,230.36429850260416,1
135.2481660388765,44.93586222330729,140.17912157538797,41.150777180989586,130.93236806441325,39.32026163736979,145.50005854392538,45.76803080240885,123.27908885722258,43.41691589355469,155.307826866098,72.66598510742188,108.7235535083174,73.4875996907552,162.92586553664435,110.5117696126302,100.82316495934312,110.23238118489583,166.1763301512011,143.5250244140625,97.40526887024342,141.49352010091147,146.09550424173577,143.32027180989584,117.05064838435375,142.13809204101562,146.28724597749257,194.18975830078125,120.42415904350021,190.703369140625,148.4163452978848,233.9881795247396,122.76511678890306,223.3569539388021,1
128.55288966172407,49.246307373046875,132.39563403486395,45.8212636311849,124.74322675847684,45.59477233886719,136.86495411152742,49.287353515625,118.4778018873565,48.179412841796875,147.31875049824617,73.91159566243489,104.92637789979273,75.10332743326823,153.5340082077753,106.64556884765625,97.33278443213223,109.04231770833333,159.44039481026786,138.805419921875,95.83331257307611,138.82382202148438,140.0678673569037,139.80204264322916,114.48224126076212,141.4179890950521,141.66367718962584,186.10272216796875,117.9671203198076,186.24161783854166,141.0289530851403,225.02640787760416,123.82240554913372,223.5479532877604,1
131.94048615539967,54.094706217447914,135.64156253321642,50.42804972330729,128.26464387024342,49.98692830403646,140.70580930125956,54.11099751790365,122.3147541487298,53.65385945638021,150.28032575334822,77.17181396484375,109.47841722138074,78.02477518717448,157.22912639176764,108.39434814453125,104.46061114875639,109.60750325520833,159.70127858272215,137.6375935872396,99.53917419018389,137.48237101236978,140.2721067675117,137.65528361002603,118.01948806866497,138.05338541666666,139.7693867586097,179.9518025716146,118.9457588455304,182.13958740234375,138.35780344852785,214.96199544270834,123.03859165736607,218.9804484049479,1
136.21448335193452,55.21568806966146,140.9399953829188,52.16264343261719,132.8360940323395,51.67974344889323,145.3162264661724,55.552754720052086,126.59823878281782,53.89873758951823,153.21098898543792,77.9135233561198,116.2541811158057,78.08406066894531,160.4097535010098,107.49788411458333,110.00375553053253,107.80884806315105,161.2394683215083,137.29739379882812,104.15425203284438,135.61819458007812,142.09933118755316,137.1644287109375,120.44403698979592,136.27206420898438,140.29559699856506,178.12618001302084,120.95394004769877,178.5096232096354,137.78576494074193,213.5208536783854,123.72068028871705,213.3333740234375,1
136.58906067309738,56.26166788736979,140.04854993755316,52.96349589029948,132.15952762941114,53.12418111165365,144.18318352731717,56.505615234375,125.83375269052934,55.211700439453125,151.81455028300383,79.03366088867188,115.01811540045706,78.82455444335938,158.2564892412043,109.3610331217448,108.5033909804156,109.1798807779948,159.21603871040605,137.90280151367188,103.60882817482462,134.6328125,141.37823403287095,135.57264200846353,119.36789791600233,134.9805908203125,140.03130854392538,177.423095703125,119.66920190927934,177.00410970052084,137.66298877949617,212.88362630208334,120.365199912973,212.5396931966146,1
131.3941903665763,56.48613993326823,135.01752996120322,53.17051696777344,127.731094879358,52.86274719238281,139.22927752644026,56.944091796875,121.47773171768708,55.94084167480469,146.73179574564202,78.59834289550781,109.68079858896684,80.23560078938802,152.12154258676128,109.4506123860677,104.74134172712054,110.30044555664062,154.5816538285236,136.13742065429688,100.08151515000532,134.48641967773438,138.356132247821,135.40430704752603,116.2794982494951,135.22683715820312,137.34352994127337,176.8666788736979,116.67505381058673,176.1313273111979,137.29036292251277,213.35101318359375,118.60052614795919,212.6141153971354,1
128.2622564406622,57.1700185139974,131.53428058235014,54.24285380045573,124.74322675847684,54.16993204752604,135.6009969905931,57.97008768717448,118.3879618742028,55.52136739095052,143.0658872435693,79.60225423177083,107.0089223433514,80.8861083984375,148.3496633516688,108.423095703125,100.53073597603104,109.0065409342448,150.36841152476615,135.44867960611978,97.31299990699405,133.66138712565103,135.36498400629785,134.6014404296875,112.43369173841411,135.1661580403646,136.2482706705729,175.8079833984375,115.77022837943771,176.25775146484375,136.8764760542889,212.990478515625,117.79272377896471,212.46590169270834,1
127.76738380899235,56.12738545735677,130.90460122037095,52.84295654296875,123.94290846221301,53.3856201171875,134.80224609375,57.053568522135414,117.67412042942178,55.45396423339844,142.915001694037,79.79465738932292,106.76423157153486,80.76595052083333,147.3369364835778,108.42526245117188,101.23965723984907,109.94544474283855,150.5746335399394,135.2215372721354,99.58834485942815,135.8011678059896,135.40251855136586,134.66907755533853,113.75722041746386,135.31659952799478,135.7784349091199,176.7588094075521,115.48722455290711,176.3782958984375,136.5753900437128,213.2627156575521,117.8642428651148,212.37652587890625,1
127.81055476389776,56.6872304280599,130.6122552780878,53.3333485921224,123.67613915683461,53.90849812825521,134.508820618091,57.11936950683594,117.17058039035928,55.99608357747396,142.3606924459237,79.19227091471355,106.28787708931229,80.63096618652344,147.0185052780878,107.66107177734375,100.99965828616602,108.68287150065105,150.83202958917943,134.5635782877604,99.90853030665392,134.71585083007812,135.30148875956633,135.04122924804688,114.02745668579932,135.3562215169271,136.3678705124628,176.78558349609375,116.021136848294,176.61468505859375,136.96672089245854,212.98531087239584,118.18098210964074,212.15714518229166,1
